Unnamed: 0,Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
1650.5509830616102,2549069.333796883,Biryani 365,1.0,Gurgaon,"U/15/27, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",-44.387220794153976,28.4948958,unknown,700.0,Indian Rupees(Rs.),No,noise,No,noise,2.0,0.4130115933066493,Orange,Average,17.0
1339.0,18444416.0,Bro's Kitchenette,139.96055504110643,Gurgaon,"67/53/54, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.09530905,28.48826511,"Fast Food, Street Food, Beverages",350.0,Indian Rupees(Rs.),No,No,No,No,2.4664999221327024,3.3,Orange,unknown,1421.6566214430736
1340.0,18161609.0,Cafe Coffee Day,1.0,Gurgaon,"Cyber Green, Nathupur, DLF Phase 3, Gurgaon",DLF Phase 3,nan,77.09327124,28.49457813,Cafe,450.0,Indian Rupees(Rs.),No,No,nan,No,3.115766787703307,3.1,Orange,unknown,9.0
1341.0,611.0,nan,1.0,Gurgaon,nan,DLF Phase 3,unknown,77.09158514,28.49034965,Cafe,450.0,Indian Rupees(Rs.),No,No,random,No,1.0,3.2,Orange,Average,26.0
1342.0,18322677.0,Cafe Du Rendezvous,1.0,Gurgaon,"Shop 12 & 13, U-25/31A, Pink Town House Road, Opposite Shemrock School, DLF Phase 3, Gurgaon",DLF Phase 3,noise,77.0998522,28.4947415,"Cafe, Street Food",400.0,Indian Rupees(Rs.),No,Yes,No,No,2.51186832895783,3.2,Orange,Average,21.0
1343.0,18204847.0,Cake 24x7,1.0,nan,"S-27/9, Shop  5, DLF Phase 3, Gurgaon",unknown,"DLF Phase 3, Gurgaon",77.1038389,28.4874747,noise,600.0,Indian Rupees(Rs.),No,Yes,Yes,No,2.2657821916339396,3.3,Orange,Average,277.203459242823
1344.0,308044.0,Cake On Wheels,1.0,Gurgaon,"S-27/9, The Village Super Mart, Opposite Pullman Hotel, DLF Phase 3, Gurgaon",random,unknown,77.1047829,28.4874309,nan,200.0,Indian Rupees(Rs.),No,Yes,unknown,No,1.0,0.6769674783643608,Orange,Average,18.0
1345.0,18294819.0,Cake Point,1.0,Gurgaon,"U-1/29, DLF Phase 3, Gurgaon",random,"DLF Phase 3, Gurgaon",77.0939033,28.4902409,"Bakery, Desserts",600.0,Indian Rupees(Rs.),No,Yes,Yes,No,2.0,1.2516889220841771,Orange,Average,7.0
1346.0,309697.0,Cake Point,1.0,Gurgaon,"S-27/9 H, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.1038389,-19.520804900619055,"Bakery, Desserts",600.0,Indian Rupees(Rs.),nan,Yes,No,random,2.0,3.0,Orange,Average,35.0
1347.0,13204843.291465027,Cakes Degree,1.0,Gurgaon,nan,DLF Phase 3,unknown,77.094263,-33.92922367921552,Bakery,403443.9914027445,nan,No,nan,No,No,1.0,3.4,Orange,Average,18.0
1348.0,304185.0,Chateau Garlic,1.0,nan,"DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.10263249,28.48750366,"North Indian, Chinese",700.0,nan,No,No,No,No,2.0,3.0,Orange,Average,14.0
1349.0,18383489.0,Chennai Express,71.02521847835789,Gurgaon,"1st Floor, Near Phase 3 Rapid Metro Station, DLF Phase 3, Gurgaon",unknown,"DLF Phase 3, Gurgaon",-82.20924318504882,28.4931181,"South Indian, North Indian",300.0,Indian Rupees(Rs.),No,No,No,No,1.0,2.4967759670590053,Orange,Average,15.0
1350.0,312022.0,Crust N Cakes,1.0,Gurgaon,"DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0922847,28.4911611,Bakery,550.0,Indian Rupees(Rs.),No,Yes,No,No,2.0,3.4,Orange,Average,9562.654277140993
1351.0,18425765.0,Dabba Meat,1.0,Gurgaon,random,DLF Phase 3,nan,77.0930322,28.4906544,North Indian,699179.2642690046,Indian Rupees(Rs.),No,Yes,No,No,2.0,3.4,Orange,Average,9024.924877125488
1352.0,7007439.2560781455,Deepak Rasoi,1.0,Gurgaon,"U-54/21, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0951644,28.4897671,"North Indian, Chinese",450.0,Indian Rupees(Rs.),No,No,No,No,1.0,2.7,Orange,unknown,22.0
1353.0,18223957.0,Foodaucity - Bum Bum Bholey Ke Chole Bhature,50.729593780855886,Gurgaon,"Near Rapid Metro, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",-151.99275702742858,34.22785015576876,nan,300.0,Indian Rupees(Rs.),random,No,No,No,1.9325260196594662,2.8122943292755527,unknown,Average,14.0
1354.0,459034.1495396929,Foodies Nation,1.0,Gurgaon,"U-10/25, DLF phase 3, Gurgaon, Haryana-122001, DLF Phase 3, Gurgaon",DLF Phase 3,noise,35.39112816392432,0.0,"Chinese, North Indian",300.0,Indian Rupees(Rs.),No,No,No,No,1.0,3.4,unknown,Average,3632.6644939638345
1355.0,300074.0,Goli Vada Pav No. 1,1.0,Gurgaon,noise,random,"DLF Phase 3, Gurgaon",77.0934537,28.4935145,Street Food,150.0,Indian Rupees(Rs.),random,Yes,random,No,1.0,3.1,Orange,unknown,83.0
1356.0,305096.0,Grandma's Kitchen,113.36326718410666,Gurgaon,"16/26, U Block, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0936335,28.49147,"North Indian, South Indian",400.0,Indian Rupees(Rs.),No,Yes,Yes,No,1.0,2.5,Orange,Average,20.0
2287.923048560991,4885808.077967226,Gurgaon Hights,1.0,Gurgaon,"E-04, EWS Complex, Belverde Palace, Main U 16 Road, DLF Phase 3, Gurgaon",random,unknown,77.093679,28.4917895,North Indian,400.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,2.5,Orange,Average,9638.323508269714
1358.0,303094.0,Idliss,1.0,unknown,"U-10/1, DLF Phase 3, Gurgaon",random,"DLF Phase 3, Gurgaon",77.0949823,28.4933028,"South Indian, North Indian, Chinese",400.0,unknown,No,Yes,random,No,1.0,3.4,Orange,Average,359.0
1244.8913135494474,306858.0,Indian Home Food,1.0,Gurgaon,"U-2/42, Opposite Central Bank ATM, DLF Phase 3, Gurgaon",unknown,"DLF Phase 3, Gurgaon",77.0934537,24.55206857707381,"North Indian, Chinese",600.0,noise,No,Yes,unknown,nan,2.0,2.6,Orange,noise,51.0
4182.321295138895,15375337.523488397,Jetha Lal Ka Dhabha,32.77076956332964,Gurgaon,"Road 9, U-9/50, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.09503077,28.49332817,"North Indian, Chinese",400.0,Indian Rupees(Rs.),No,Yes,No,No,1.2028619054525262,3.1,Orange,Average,53.0
5061.717180082894,307935.0,Kusum Rolls,1.0,noise,"U-1/9, DLF Phase 3, Gurgaon",DLF Phase 3,random,46.31982966625014,28.4907443,"Fast Food, Chinese",350.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,1.4173282020137041,Orange,Average,71.0
1362.0,302184.0,Megha Vaishno Dhaba,1.0,Gurgaon,"U-21/1, Road 15, Near Mother Dairy, DLF Phase 3, Gurgaon",DLF Phase 3,noise,77.0952332,-24.80054966968973,North Indian,300.0,Indian Rupees(Rs.),No,No,No,random,1.0,3.1,Orange,random,33.0
1363.0,1694.0,Nikhil Food Point,1.0,noise,"U-69/3, DLF Phase 3, Gurgaon",nan,"DLF Phase 3, Gurgaon",77.0947642,28.4899703,"Chinese, North Indian",200.0,Indian Rupees(Rs.),unknown,No,random,No,1.0,3.97905920183121,noise,Average,19.0
1364.0,309541.0,Plan B,1.0,Gurgaon,"Opposite City Court, Near Rapid Metro Station, DLF Phase 3, Gurgaon",nan,"DLF Phase 3, Gurgaon",77.0962564,20.23422448824161,"North Indian, Chinese, Continental",1000.0,Indian Rupees(Rs.),Yes,No,No,No,3.0,3.4,Orange,nan,132.0
1061.697923952337,18161587.0,Punjabi Zaika,1.0,Gurgaon,"Shop 2, Nathupur Road, Opposite Crossroad Complex, DLF Phase 3, Gurgaon",noise,"DLF Phase 3, Gurgaon",77.1048728,28.4872602,noise,500.0,Indian Rupees(Rs.),No,Yes,No,No,2.0,3.2,Orange,Average,74.0
1366.0,18258475.0,Rasoi,174.81980863287245,Gurgaon,"Shop 11, Nathupur Road, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.1046906,28.487522,"North Indian, Chinese",500.0,Indian Rupees(Rs.),No,No,unknown,No,2.0,3.0,Orange,Average,6.0
1367.0,313209.0,Roll's Royce,1.0,noise,"U-9/28, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0938134,28.4934594,"Fast Food, North Indian",200.0,Indian Rupees(Rs.),noise,noise,No,No,1.757151168762194,3.2,Orange,Average,4618.356948441963
1368.0,302229.0,Shree Bikaner Misthan Bhandar,1.0,Gurgaon,noise,DLF Phase 3,"DLF Phase 3, Gurgaon",77.0941281,28.4921002,unknown,100.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,3.1,Orange,Average,29.0
2698.961574313034,18441196.0,Smokey Pan,1.0,Gurgaon,"Shop U1/48 ,DLF Phase 3, Gurgaon",random,"DLF Phase 3, Gurgaon",77.0945327,28.4899428,"North Indian, Greek, Mughlai",311772.95912803727,Indian Rupees(Rs.),No,No,No,No,1.0,3.2,Orange,Average,14.0
1370.0,18398610.0,Surprise O Meal,1.0,Gurgaon,"T-20/18, DLF Phase 3, Gurgaon",random,unknown,35.59931566179722,28.4911924,"Continental, North Indian, Chinese",550.0,Indian Rupees(Rs.),No,unknown,No,No,2.0,3.4,noise,random,35.0
1371.0,18237322.0,nan,1.0,Gurgaon,"U-8/45, Near Rapid Metro Station, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0935436,13.229279946523747,Fast Food,300.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,3.2,nan,Average,45.0
5721.801676974702,309696.0,Tawa N Tandoor,1.0,Gurgaon,nan,DLF Phase 3,"DLF Phase 3, Gurgaon",77.0944877,28.4928519,noise,600.0,Indian Rupees(Rs.),No,Yes,No,No,2.0,2.7,Orange,Average,2071.3957370502444
1373.0,18357544.0,The Paradise Biryani,1.0,Gurgaon,"Pink Town House Market, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0994974,28.4942093,"Biryani, North Indian",88107.11715414916,Indian Rupees(Rs.),No,Yes,No,No,2.0,2.9,Orange,Average,22.0
1742.6257322947813,18431563.0,The Royal,191.5857170055059,Gurgaon,random,DLF Phase 3,"DLF Phase 3, Gurgaon",77.0934087,28.4936446,"Fast Food, Beverages",550.0,Indian Rupees(Rs.),No,No,nan,No,2.0,3.3,Orange,Average,15.0
1375.0,18337747.0,Theka Desi Khaana,1.0,Gurgaon,"Shop U-16/64, DLF Phase 3, Gurgaon",random,random,77.0948924,28.4932941,"North Indian, Chinese",350.0,Indian Rupees(Rs.),No,noise,No,No,1.0,3.0,Orange,Average,12.0
1376.0,18258477.0,Tobasco Kitchen,77.94433123893815,Gurgaon,"U-9/1, DLF Phase 3, Gurgaon",DLF Phase 3,noise,-22.844230958857082,28.4930484,"Fast Food, Pizza",638714.2475776561,Indian Rupees(Rs.),No,Yes,No,unknown,2.0,3.2,Orange,Average,2219.876459349597
1377.0,18396189.0,random,97.616399990812,unknown,"Rapid Metro Phase 3, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0935436,28.4934335,"Fast Food, Beverages",400.0,Indian Rupees(Rs.),nan,No,random,No,1.0,3.2,Orange,Average,643.8609252599756
1378.0,6915.0,Uncle's Cafe,1.0,Gurgaon,"75, Behind RBS, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",-4.223358530984882,28.4900962,"North Indian, Biryani, Fast Food, Chinese",350.0,Indian Rupees(Rs.),No,No,No,No,2.6152505727291073,2.7,noise,Average,8757.511591360451
1379.0,18233576.0,Welcome Cafeteria,1.0,Gurgaon,random,DLF Phase 3,"DLF Phase 3, Gurgaon",77.0940363,28.4931115,"North Indian, Mughlai",600.0,Indian Rupees(Rs.),No,random,No,No,2.0,3.3,Orange,nan,23.0
1380.0,18256890.0,noise,1.0,Gurgaon,"S 31A/1, Near St. Stephen's Hospital, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.093805,28.49330872,unknown,400.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,2.0730107297414957,Orange,Average,31.0
1381.0,18384115.0,Caterspoint,90.59852129990074,noise,"S-27/11, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",87.92170342288986,44.736629643411064,"Mexican, American, Healthy Food",500.0,Indian Rupees(Rs.),No,Yes,No,No,2.0,4.9,Dark Green,Excellent,223.0
1382.0,18352208.0,Bake-a-boo,1.0,Gurgaon,"U 55, DLF Phase 3, Gurgaon",unknown,"DLF Phase 3, Gurgaon",138.13893855715372,-32.41531512040856,Bakery,200.0,Indian Rupees(Rs.),No,Yes,No,nan,1.0,3.5360331038991073,Yellow,Good,55.0
1383.0,4171.0,Burger Hut,117.53102545295256,Gurgaon,"U-6/50, Near Yashwant Department Store, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.094263,28.4923373,"Burger, Fast Food, Chinese",300.0,Indian Rupees(Rs.),No,Yes,No,nan,1.0,3.6,Yellow,Good,9995.27626936151
1384.0,18238279.0,China Gatherings,51.086570457919265,random,"U-75/52, Near RBS Building, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",-86.61862694551353,28.4902409,"Chinese, Thai",550.0,Indian Rupees(Rs.),No,nan,No,unknown,2.574362864129527,3.5,Yellow,noise,46.0
9409.158562811255,11615246.989366977,noise,1.0,Gurgaon,"U-80, DLF Phase 3, Gurgaon",unknown,noise,77.0924646,28.4896545,noise,400.0,unknown,random,Yes,No,random,1.0,3.9,Yellow,random,54.0
1386.0,575.0,Deez Biryani & Kebabs,1.0,Gurgaon,nan,DLF Phase 3,"DLF Phase 3, Gurgaon",77.103659,28.4878161,"Biryani, North Indian, Mughlai",264721.99405672884,Indian Rupees(Rs.),nan,Yes,No,random,2.0,3.7,Yellow,Good,371.0
3004.445813736714,18280305.0,Fomads,87.24343932083434,random,"U-25/27, Ground Floor, DLF Phase 3, Gurgaon",noise,"DLF Phase 3, Gurgaon",77.0943525,28.4922725,"North Indian, Chinese",300.0,Indian Rupees(Rs.),No,noise,No,No,1.0,1.8696836479156231,Yellow,Good,26.0
7061.227524653336,18359286.0,Happy Beings,1.0,Gurgaon,"50/21, U Block, DLF Phase 3, Gurgaon",DLF Phase 3,random,77.094627,28.490666,nan,500.0,Indian Rupees(Rs.),No,Yes,No,random,3.9846094352576906,3.5,Yellow,Good,66.0
1389.0,18450609.0,InstaDozza,1.0,Gurgaon,"Inside DLF Phase 3 Rapid Metro Station, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0935436,28.4934335,South Indian,250.0,Indian Rupees(Rs.),No,Yes,No,No,2.9789388395756475,3.5,Yellow,noise,28.0
1390.0,18237324.0,Mom's Kitchen,1.0,Gurgaon,"U-9/26, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0938134,28.4937283,North Indian,300.0,Indian Rupees(Rs.),No,unknown,No,No,3.860106100221977,3.5,Yellow,Good,27.0
1391.0,18461214.0,The Baker's Bar  ... Bakery & Cafe,1.0,Gurgaon,"16/8, U Block, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.09333796,28.49088743,"Italian, Lebanese, Fast Food, Bakery",400.0,Indian Rupees(Rs.),No,No,No,No,1.0,3.6,Yellow,Good,7812.430218671299
1392.0,18294226.0,Veg Ex,77.4129848352317,Gurgaon,"DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.1036643,28.4879232,North Indian,500.0,Indian Rupees(Rs.),unknown,Yes,No,unknown,2.0,3.8,Yellow,Good,45.0
1393.0,18383513.0,Volt - By Plan B,1.0,Gurgaon,"Moulsari Road, Near Moulsari Arcade, DLF Phase 3, Gurgaon",random,"DLF Phase 3, Gurgaon",-75.44470413581047,28.4957118,"Mediterranean, Mughlai, Thai, North Indian, Chinese",1000.0,Indian Rupees(Rs.),Yes,No,No,No,3.0,3.5,Yellow,Good,7531.843790204346
1394.0,18372311.0,ZASTY,1.0,Gurgaon,"DLF Phase 3, Gurgaon",DLF Phase 3,noise,77.094031,10.670076356744971,"Continental, North Indian, Asian",500.0,unknown,No,Yes,No,No,2.0,3.5,Yellow,Good,5893.175380389867
1395.0,4172.0,Aahar,1.0,Gurgaon,"U-6/50, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0943256,28.492384,nan,400.0,Indian Rupees(Rs.),unknown,Yes,No,No,1.0,2.0,Red,nan,60.0
1396.0,310525.0,Chicken Bytes,189.3719210582086,Gurgaon,"Shop 4, U-6/50, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.094263,28.4923373,"North Indian, Mughlai, Chinese",500.0,Indian Rupees(Rs.),No,Yes,No,No,2.0,4.632522535723298,Red,Poor,34.0
1397.0,300054.0,Flying Cakes,1.0,random,noise,unknown,"DLF Phase 3, Gurgaon",77.0943529,28.4924355,Bakery,350.0,Indian Rupees(Rs.),nan,Yes,No,No,1.0,2.2,Red,Poor,136.0
1398.0,301278.0,Punjabi Tadka,1.0,noise,random,DLF Phase 3,noise,77.0937234,28.4914786,North Indian,500.0,Indian Rupees(Rs.),No,No,No,No,2.0,2.2,nan,Poor,43.0
1399.0,6465423.081344572,Coldpress Company,1.0,random,"U79/12 DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.09321138,28.489834,"Healthy Food, Juices, Salad, Italian, Continental",348596.0198550188,random,No,nan,No,No,2.0,4.0,Green,Very Good,34.0
1400.0,18384142.0,Crudo Juicery,1.0,unknown,"DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.1049154,28.4871499,"Beverages, Salad, Beverages",400.0,Indian Rupees(Rs.),No,Yes,No,No,1.0,4.3,Green,Very Good,33.0
1401.0,18241498.0,First Eat,1.0,Gurgaon,"DLF Phase 3, Gurgaon",DLF Phase 3,noise,77.094173,28.4904461,noise,300.0,noise,No,No,No,No,1.0,4.296985358692942,Green,noise,2419.2609878673743
3606.799348554024,13301097.411196211,Zoe,36.152289186638534,random,"T-24, Cyber Green, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.08978873,28.49488428,random,380631.1750262063,nan,No,Yes,nan,No,2.0,4.3,Green,Very Good,217.0
1403.0,311494.0,Dabba Meat,1.0,Gurgaon,"Opposite Hamilton Court, Galleria Road, DLF Phase 4, Gurgaon",unknown,"DLF Phase 4, Gurgaon",77.087429,28.4681035,unknown,772872.2799106815,Indian Rupees(Rs.),unknown,Yes,Yes,No,2.0,3.1,unknown,Average,5000.873875511154
1404.0,7078.0,Kashmiri Kitchen,214.97775769700857,Gurgaon,"Near IFFCO Chowk Metro Station, Opposite Metro Pillar 141, DLF Phase 4, Gurgaon",DLF Phase 4,unknown,77.0715115,28.4739245,unknown,1000.0,Indian Rupees(Rs.),Yes,Yes,No,No,3.0,3.4,Orange,Average,210.0
1405.0,307185.0,Rumi's Kitchen,1.0,Gurgaon,"DLF Phase 4, Gurgaon",DLF Phase 4,"DLF Phase 4, Gurgaon",77.0858383,11.340330645247398,"Biryani, Lucknowi, North Indian",500.0,Indian Rupees(Rs.),No,Yes,noise,No,2.0,3.4,unknown,Average,165.0
1406.0,18371404.0,Baking Bad,1.0,Gurgaon,unknown,DLF Phase 4,"DLF Phase 4, Gurgaon",77.0813069,-29.968585416549224,"Italian, Pizza",1000.0,Indian Rupees(Rs.),No,Yes,noise,No,3.0,3.7,Yellow,Good,98.0
1407.0,18281982.0,Bamboo Boat,1.0,Gurgaon,"Behind Supermart 2, DLF Phase 4, Gurgaon",DLF Phase 4,"DLF Phase 4, Gurgaon",159.92384513953795,28.4614757,"Japanese, Tibetan, Vietnamese, Korean",700.0,Indian Rupees(Rs.),No,Yes,No,No,2.0,3.8,Yellow,nan,115.0
1408.0,311725.0,Big Jack's,1.0,Gurgaon,"DLF Phase 4, Gurgaon",nan,"DLF Phase 4, Gurgaon",77.08591864,28.46970311,"Continental, Burger, American",800.0,Indian Rupees(Rs.),noise,Yes,No,No,2.0,2.7401893037264324,Yellow,Good,129.0
1409.0,18365994.0,Kebab Gali,1.0,Gurgaon,"A 226 & 227, Ground Floor, Super Mart 1, DLF Phase 4, Gurgaon",DLF Phase 4,random,77.0872491,28.4626173,"North Indian, Mughlai, Biryani",600.0,Indian Rupees(Rs.),No,Yes,No,No,2.987170284233459,3.9,Yellow,Good,164.0
1410.0,18254524.0,Lucknow Mail,1.0,Gurgaon,"Shop 4, Plot 1126, DLF Phase 4, Gurgaon",DLF Phase 4,"DLF Phase 4, Gurgaon",77.0857654,38.746492275645764,"Awadhi, North Indian, Mughlai",800.0,Indian Rupees(Rs.),No,Yes,No,No,2.0,0.1050618146182931,Yellow,Good,86.0
1411.0,7213579.080635505,Monster's Cafe,94.95521160315029,Gurgaon,"Opposite DLF Galleria Market, DLF Phase 4, Gurgaon",random,random,77.08598737,28.46978122,"Continental, North Indian, Chinese",1200.0,unknown,No,Yes,Yes,No,3.0,3.5,Yellow,Good,269.0
1412.0,12322159.951520342,Monty's Chicken Wings,1.0,Gurgaon,nan,noise,"DLF Phase 4, Gurgaon",63.63807954668874,28.461408,random,600.0,random,noise,Yes,No,No,2.0,3.9,Yellow,Good,124.0
1413.0,18433890.0,random,1.0,Gurgaon,noise,DLF Phase 4,nan,77.0887329,3.313685811386641,"Asian, Chinese, North Indian",729655.6588447709,Indian Rupees(Rs.),No,unknown,No,unknown,3.4078009996315544,2.4023467110469006,Yellow,Good,61.0
1414.0,18138434.0,SARA World Cuisine,1.0,Gurgaon,"D-10, Supermart 2, DLF Phase 4, Gurgaon",DLF Phase 4,"DLF Phase 4, Gurgaon",77.0880584,-18.596120508952392,"Italian, Fast Food",500.0,Indian Rupees(Rs.),No,Yes,random,No,2.0,3.9,Yellow,Good,90.0
1415.0,303100.0,Wah! Amritsar,1.0,Gurgaon,unknown,random,"DLF Phase 4, Gurgaon",77.0879685,13.771572285333967,"North Indian, Mughlai",750.0,nan,No,Yes,No,No,2.0,3.6,nan,Good,4328.840721642468
2751.111024215405,3950656.0014965753,World In A Box,1.0,Gurgaon,"DLF Phase 4, Gurgaon",DLF Phase 4,"DLF Phase 4, Gurgaon",34.96999041208329,28.4834181,unknown,750.0,unknown,No,random,No,unknown,2.0,3.6,Yellow,random,10092.447117488211
5569.58195840244,18425140.0,noise,1.0,Gurgaon,"DLF Phase 4, Gurgaon",noise,"DLF Phase 4, Gurgaon",77.08301514,-24.175023789012094,"Burger, American, Fast Food",850.0,Indian Rupees(Rs.),No,Yes,No,No,1.887854778881034,4.2,Green,Very Good,93.0
1418.0,18241497.0,Cafe Gatherings,1.0,Gurgaon,"B-133, Supermart 1, DLF Phase 4, Gurgaon",DLF Phase 4,"DLF Phase 4, Gurgaon",77.0875226,28.4622589,noise,192665.36662059784,Indian Rupees(Rs.),No,Yes,No,No,2.0,4.4,unknown,Very Good,161.0
1419.0,18153541.0,Cafe Soul Garden,1.0,Gurgaon,"Next to Supermart 2, DLF Phase 4, Gurgaon",DLF Phase 4,unknown,77.0888677,28.4616072,random,1300.0,Indian Rupees(Rs.),Yes,Yes,No,nan,3.0,4.1,Green,Very Good,255.0
1420.0,5629332.711954291,unknown,1.0,random,"DLF Phase 4, Gurgaon",DLF Phase 4,nan,77.0859584,28.4699579,"North Indian, Mughlai",600.0,noise,No,Yes,unknown,No,2.0,4.0,Green,Very Good,8099.256944491645
1421.0,18232093.0,Happy Hakka,132.51976408015472,unknown,"Super Mart 2, DLF Phase 4, Gurgaon",nan,"DLF Phase 4, Gurgaon",77.0880135,12.21285023295141,"Chinese, Asian, Thai",650.0,Indian Rupees(Rs.),No,unknown,No,No,2.0,4.1,Green,Very Good,134.0
4230.926183436819,15712822.702566646,Kaiser,112.54065056526653,Gurgaon,noise,DLF Phase 4,"DLF Phase 4, Gurgaon",77.088706,28.46147,"North Indian, Mughlai",650.0,random,No,Yes,No,No,2.0,4.1,Green,Very Good,152.0
1423.0,16192027.752718907,Pizza Central,1.0,Gurgaon,noise,noise,"DLF Phase 4, Gurgaon",-127.2934493396229,28.4623501,"Fast Food, Italian, Pizza",600.0,Indian Rupees(Rs.),No,Yes,No,No,2.0,4.1,Green,Very Good,151.0
1424.0,18337913.0,Tasty Fare,1.0,Gurgaon,"DLF Phase 5, Gurgaon",DLF Phase 5,unknown,77.0957635,28.4486392,"American, Fast Food",600.0,Indian Rupees(Rs.),No,Yes,No,noise,2.0,3.34804408022254,Orange,Average,42.0
1425.0,18138446.0,Burger Point,39.85987019306549,nan,noise,DLF Phase 5,"DLF Phase 5, Gurgaon",77.0978116,28.4495295,"Burger, Fast Food",300.0,Indian Rupees(Rs.),noise,noise,No,No,1.8033738881119423,3.6,unknown,Good,39.0
1426.0,18383447.0,Drifters Cafe,1.0,Gurgaon,"Club 5, Club Drive, DLF Phase 5, Gurgaon",DLF Phase 5,"DLF Phase 5, Gurgaon",-106.63154006396309,28.4477214,"Chinese, Thai, Asian",703649.0060679093,Indian Rupees(Rs.),No,random,No,No,1.2252096657866054,3.9,Yellow,Good,40.0
1427.0,18381262.0,Oh! Fudge,1.0,noise,"DLF Phase 5, Gurgaon",DLF Phase 5,nan,77.0957435,28.4486422,"Bakery, Desserts",300.0,Indian Rupees(Rs.),No,Yes,random,No,1.0,3.8,Yellow,Good,93.0
1428.0,18349894.0,nan,1.0,Gurgaon,"LG-3, DLF South Point Mall, Golf Course Road, Gurgaon",noise,"DLF South Point Mall, Golf Course Road, Gurgaon",77.0992983,28.447904,"Bakery, Desserts, Fast Food",400.0,Indian Rupees(Rs.),No,No,unknown,No,2.9182939718649163,3.1,Orange,Average,7.0
1429.0,304552.0,IZU,1.0,random,"15, Upper Ground Floor, DLF South Point Mall, Golf Course Road, Gurgaon","DLF South Point Mall, Golf Course Road","DLF South Point Mall, Golf Course Road, Gurgaon",77.0990285,28.4481471,"Japanese, Sushi",1100.0,noise,Yes,Yes,No,unknown,3.0,2.3240061371263465,random,nan,129.0
1430.0,4521998.87639528,random,1.0,Gurgaon,nan,"DLF South Point Mall, Golf Course Road","DLF South Point Mall, Golf Course Road, Gurgaon",10.721063713717967,28.4476522,"Bakery, Fast Food",800.0,unknown,No,No,No,nan,2.0,2.9,Orange,Average,107.0
1431.0,307366.0,Bizibean,1.0,unknown,"GK-1, Upper Basement, DLF South Point Mall, Golf Course Road, Gurgaon",random,"DLF South Point Mall, Golf Course Road, Gurgaon",77.0992084,28.4480747,Cafe,550.0,random,No,No,No,nan,2.0,3.6,Yellow,Good,59.0
1432.0,18366026.0,ChandChini,17.224723071732114,unknown,unknown,"DLF South Point Mall, Golf Course Road","DLF South Point Mall, Golf Course Road, Gurgaon",-43.35774281415439,6.3967810125877875,"North Indian, Mithai, Chinese, Street Food",800.0,Indian Rupees(Rs.),Yes,No,nan,No,2.280319110944679,3.8,noise,noise,40.0
